# Memristor Strukov (2008) — Simulación numérica
# Generado: 2026-05-18T21:20:17.519648
# scenario: fig2b_unity
time_s,voltage_V,current_A,current_mA,resistance_Ohm,state_variable_x,memristance_Ohm
1.913300e+00,-2.690207e-01,-1.882087e-05,-1.882087e-02,14294.0177,0.107294,14294.0177
1.913400e+00,-2.687181e-01,-1.879934e-05,-1.879934e-02,14294.2899,0.107277,14294.2899
1.913500e+00,-2.684155e-01,-1.877781e-05,-1.877781e-02,14294.5618,0.107260,14294.5618
1.913600e+00,-2.681128e-01,-1.875628e-05,-1.875628e-02,14294.8334,0.107243,14294.8334
1.913700e+00,-2.678102e-01,-1.873475e-05,-1.873475e-02,14295.1046,0.107226,14295.1046
1.913800e+00,-2.675075e-01,-1.871322e-05,-1.871322e-02,14295.3755,0.107209,14295.3755
1.913900e+00,-2.672047e-01,-1.869169e-05,-1.869169e-02,14295.6461,0.107192,14295.6461
1.914000e+00,-2.669020e-01,-1.867016e-05,-1.867016e-02,14295.9164,0.107175,14295.9164
1.914100e+00,-2.665992e-01,-1.864863e-05,-1.864863e-02,14296.1863,0.107158,14296.1863
1.914200e+00,-2.662964e-01,-1.862709e-05,-1.862709e-02,14296.4559,0.107141,14296.4559
1.914300e+00,-2.659936e-01,-1.860556e-05,-1.860556e-02,14296.7252,0.107124,14296.7252
1.914400e+00,-2.656907e-01,-1.858403e-05,-1.858403e-02,14296.9942,0.107107,14296.9942
1.914500e+00,-2.653878e-01,-1.856249e-05,-1.856249e-02,14297.2629,0.107090,14297.2629
1.914600e+00,-2.650849e-01,-1.854096e-05,-1.854096e-02,14297.5312,0.107074,14297.5312
1.914700e+00,-2.647820e-01,-1.851942e-05,-1.851942e-02,14297.7992,0.107057,14297.7992
1.914800e+00,-2.644790e-01,-1.849789e-05,-1.849789e-02,14298.0669,0.107040,14298.0669
1.914900e+00,-2.641761e-01,-1.847635e-05,-1.847635e-02,14298.3343,0.107023,14298.3343
1.915000e+00,-2.638730e-01,-1.845481e-05,-1.845481e-02,14298.6013,0.107006,14298.6013
1.915100e+00,-2.635700e-01,-1.843327e-05,-1.843327e-02,14298.8680,0.106989,14298.8680
1.915200e+00,-2.632669e-01,-1.841173e-05,-1.841173e-02,14299.1344,0.106973,14299.1344
1.915300e+00,-2.629639e-01,-1.839019e-05,-1.839019e-02,14299.4005,0.106956,14299.4005
1.915400e+00,-2.626607e-01,-1.836865e-05,-1.836865e-02,14299.6662,0.106939,14299.6662
1.915500e+00,-2.623576e-01,-1.834711e-05,-1.834711e-02,14299.9317,0.106923,14299.9317
1.915600e+00,-2.620544e-01,-1.832557e-05,-1.832557e-02,14300.1968,0.106906,14300.1968
1.915700e+00,-2.617512e-01,-1.830403e-05,-1.830403e-02,14300.4615,0.106889,14300.4615
1.915800e+00,-2.614480e-01,-1.828249e-05,-1.828249e-02,14300.7260,0.106873,14300.7260
1.915900e+00,-2.611448e-01,-1.826095e-05,-1.826095e-02,14300.9901,0.106856,14300.9901
1.916000e+00,-2.608415e-01,-1.823940e-05,-1.823940e-02,14301.2539,0.106839,14301.2539
1.916100e+00,-2.605382e-01,-1.821786e-05,-1.821786e-02,14301.5174,0.106823,14301.5174
1.916200e+00,-2.602349e-01,-1.819631e-05,-1.819631e-02,14301.7806,0.106806,14301.7806
1.916300e+00,-2.599315e-01,-1.817477e-05,-1.817477e-02,14302.0434,0.106790,14302.0434
1.916400e+00,-2.596282e-01,-1.815322e-05,-1.815322e-02,14302.3060,0.106773,14302.3060
1.916500e+00,-2.593248e-01,-1.813168e-05,-1.813168e-02,14302.5682,0.106757,14302.5682
1.916600e+00,-2.590213e-01,-1.811013e-05,-1.811013e-02,14302.8300,0.106740,14302.8300
1.916700e+00,-2.587179e-01,-1.808858e-05,-1.808858e-02,14303.0916,0.106724,14303.0916
1.916800e+00,-2.584144e-01,-1.806703e-05,-1.806703e-02,14303.3528,0.106707,14303.3528
1.916900e+00,-2.581109e-01,-1.804548e-05,-1.804548e-02,14303.6137,0.106691,14303.6137
1.917000e+00,-2.578074e-01,-1.802393e-05,-1.802393e-02,14303.8743,0.106675,14303.8743
1.917100e+00,-2.575038e-01,-1.800238e-05,-1.800238e-02,14304.1346,0.106658,14304.1346
1.917200e+00,-2.572003e-01,-1.798083e-05,-1.798083e-02,14304.3945,0.106642,14304.3945
1.917300e+00,-2.568967e-01,-1.795928e-05,-1.795928e-02,14304.6541,0.106626,14304.6541
1.917400e+00,-2.565930e-01,-1.793773e-05,-1.793773e-02,14304.9134,0.106609,14304.9134
1.917500e+00,-2.562894e-01,-1.791618e-05,-1.791618e-02,14305.1724,0.106593,14305.1724
1.917600e+00,-2.559857e-01,-1.789462e-05,-1.789462e-02,14305.4311,0.106577,14305.4311
1.917700e+00,-2.556820e-01,-1.787307e-05,-1.787307e-02,14305.6894,0.106560,14305.6894
1.917800e+00,-2.553783e-01,-1.785152e-05,-1.785152e-02,14305.9474,0.106544,14305.9474
1.917900e+00,-2.550745e-01,-1.782996e-05,-1.782996e-02,14306.2051,0.106528,14306.2051
1.918000e+00,-2.547707e-01,-1.780841e-05,-1.780841e-02,14306.4624,0.106512,14306.4624
1.918100e+00,-2.544669e-01,-1.778685e-05,-1.778685e-02,14306.7195,0.106496,14306.7195
1.918200e+00,-2.541631e-01,-1.776529e-05,-1.776529e-02,14306.9762,0.106479,14306.9762
1.918300e+00,-2.538592e-01,-1.774374e-05,-1.774374e-02,14307.2326,0.106463,14307.2326
1.918400e+00,-2.535554e-01,-1.772218e-05,-1.772218e-02,14307.4887,0.106447,14307.4887
1.918500e+00,-2.532514e-01,-1.770062e-05,-1.770062e-02,14307.7444,0.106431,14307.7444
1.918600e+00,-2.529475e-01,-1.767906e-05,-1.767906e-02,14307.9999,0.106415,14307.9999
1.918700e+00,-2.526436e-01,-1.765750e-05,-1.765750e-02,14308.2550,0.106399,14308.2550
1.918800e+00,-2.523396e-01,-1.763594e-05,-1.763594e-02,14308.5098,0.106383,14308.5098
1.918900e+00,-2.520356e-01,-1.761438e-05,-1.761438e-02,14308.7642,0.106367,14308.7642
1.919000e+00,-2.517315e-01,-1.759282e-05,-1.759282e-02,14309.0184,0.106351,14309.0184
1.919100e+00,-2.514275e-01,-1.757126e-05,-1.757126e-02,14309.2722,0.106335,14309.2722
1.919200e+00,-2.511234e-01,-1.754970e-05,-1.754970e-02,14309.5257,0.106319,14309.5257
1.919300e+00,-2.508193e-01,-1.752814e-05,-1.752814e-02,14309.7789,0.106303,14309.7789
1.919400e+00,-2.505152e-01,-1.750657e-05,-1.750657e-02,14310.0317,0.106287,14310.0317
1.919500e+00,-2.502110e-01,-1.748501e-05,-1.748501e-02,14310.2842,0.106271,14310.2842
1.919600e+00,-2.499068e-01,-1.746344e-05,-1.746344e-02,14310.5365,0.106256,14310.5365
1.919700e+00,-2.496026e-01,-1.744188e-05,-1.744188e-02,14310.7884,0.106240,14310.7884
1.919800e+00,-2.492984e-01,-1.742031e-05,-1.742031e-02,14311.0399,0.106224,14311.0399
1.919900e+00,-2.489942e-01,-1.739875e-05,-1.739875e-02,14311.2912,0.106208,14311.2912
1.920000e+00,-2.486899e-01,-1.737718e-05,-1.737718e-02,14311.5421,0.106192,14311.5421
1.920100e+00,-2.483856e-01,-1.735561e-05,-1.735561e-02,14311.7927,0.106177,14311.7927
1.920200e+00,-2.480813e-01,-1.733405e-05,-1.733405e-02,14312.0430,0.106161,14312.0430
1.920300e+00,-2.477769e-01,-1.731248e-05,-1.731248e-02,14312.2929,0.106145,14312.2929
1.920400e+00,-2.474725e-01,-1.729091e-05,-1.729091e-02,14312.5426,0.106129,14312.5426
1.920500e+00,-2.471681e-01,-1.726934e-05,-1.726934e-02,14312.7919,0.106114,14312.7919
1.920600e+00,-2.468637e-01,-1.724777e-05,-1.724777e-02,14313.0409,0.106098,14313.0409
1.920700e+00,-2.465593e-01,-1.722620e-05,-1.722620e-02,14313.2896,0.106082,14313.2896
1.920800e+00,-2.462548e-01,-1.720463e-05,-1.720463e-02,14313.5379,0.106067,14313.5379
1.920900e+00,-2.459503e-01,-1.718305e-05,-1.718305e-02,14313.7860,0.106051,14313.7860
1.921000e+00,-2.456458e-01,-1.716148e-05,-1.716148e-02,14314.0337,0.106036,14314.0337
1.921100e+00,-2.453412e-01,-1.713991e-05,-1.713991e-02,14314.2811,0.106020,14314.2811
1.921200e+00,-2.450367e-01,-1.711833e-05,-1.711833e-02,14314.5281,0.106005,14314.5281
1.921300e+00,-2.447321e-01,-1.709676e-05,-1.709676e-02,14314.7749,0.105989,14314.7749
1.921400e+00,-2.444274e-01,-1.707519e-05,-1.707519e-02,14315.0213,0.105974,14315.0213
1.921500e+00,-2.441228e-01,-1.705361e-05,-1.705361e-02,14315.2674,0.105958,14315.2674
1.921600e+00,-2.438181e-01,-1.703204e-05,-1.703204e-02,14315.5132,0.105943,14315.5132
1.921700e+00,-2.435134e-01,-1.701046e-05,-1.701046e-02,14315.7586,0.105927,14315.7586
1.921800e+00,-2.432087e-01,-1.698888e-05,-1.698888e-02,14316.0038,0.105912,14316.0038
1.921900e+00,-2.429040e-01,-1.696730e-05,-1.696730e-02,14316.2486,0.105896,14316.2486
1.922000e+00,-2.425992e-01,-1.694573e-05,-1.694573e-02,14316.4931,0.105881,14316.4931
1.922100e+00,-2.422944e-01,-1.692415e-05,-1.692415e-02,14316.7373,0.105866,14316.7373
1.922200e+00,-2.419896e-01,-1.690257e-05,-1.690257e-02,14316.9811,0.105850,14316.9811
1.922300e+00,-2.416848e-01,-1.688099e-05,-1.688099e-02,14317.2247,0.105835,14317.2247
1.922400e+00,-2.413799e-01,-1.685941e-05,-1.685941e-02,14317.4679,0.105820,14317.4679
1.922500e+00,-2.410751e-01,-1.683783e-05,-1.683783e-02,14317.7108,0.105804,14317.7108
1.922600e+00,-2.407702e-01,-1.681625e-05,-1.681625e-02,14317.9534,0.105789,14317.9534
1.922700e+00,-2.404652e-01,-1.679466e-05,-1.679466e-02,14318.1956,0.105774,14318.1956
1.922800e+00,-2.401603e-01,-1.677308e-05,-1.677308e-02,14318.4375,0.105759,14318.4375
1.922900e+00,-2.398553e-01,-1.675150e-05,-1.675150e-02,14318.6792,0.105743,14318.6792
1.923000e+00,-2.395503e-01,-1.672992e-05,-1.672992e-02,14318.9204,0.105728,14318.9204
1.923100e+00,-2.392453e-01,-1.670833e-05,-1.670833e-02,14319.1614,0.105713,14319.1614
1.923200e+00,-2.389402e-01,-1.668675e-05,-1.668675e-02,14319.4021,0.105698,14319.4021
1.923300e+00,-2.386352e-01,-1.666516e-05,-1.666516e-02,14319.6424,0.105683,14319.6424
1.923400e+00,-2.383301e-01,-1.664358e-05,-1.664358e-02,14319.8824,0.105668,14319.8824
1.923500e+00,-2.380249e-01,-1.662199e-05,-1.662199e-02,14320.1221,0.105653,14320.1221
1.923600e+00,-2.377198e-01,-1.660040e-05,-1.660040e-02,14320.3614,0.105638,14320.3614
1.923700e+00,-2.374146e-01,-1.657882e-05,-1.657882e-02,14320.6005,0.105623,14320.6005
1.923800e+00,-2.371094e-01,-1.655723e-05,-1.655723e-02,14320.8392,0.105608,14320.8392
1.923900e+00,-2.368042e-01,-1.653564e-05,-1.653564e-02,14321.0776,0.105593,14321.0776
1.924000e+00,-2.364990e-01,-1.651405e-05,-1.651405e-02,14321.3157,0.105578,14321.3157
1.924100e+00,-2.361937e-01,-1.649246e-05,-1.649246e-02,14321.5535,0.105563,14321.5535
1.924200e+00,-2.358885e-01,-1.647087e-05,-1.647087e-02,14321.7909,0.105548,14321.7909
1.924300e+00,-2.355832e-01,-1.644928e-05,-1.644928e-02,14322.0280,0.105533,14322.0280
1.924400e+00,-2.352778e-01,-1.642769e-05,-1.642769e-02,14322.2648,0.105518,14322.2648
1.924500e+00,-2.349725e-01,-1.640610e-05,-1.640610e-02,14322.5013,0.105503,14322.5013
1.924600e+00,-2.346671e-01,-1.638451e-05,-1.638451e-02,14322.7375,0.105488,14322.7375
1.924700e+00,-2.343617e-01,-1.636291e-05,-1.636291e-02,14322.9733,0.105473,14322.9733
1.924800e+00,-2.340563e-01,-1.634132e-05,-1.634132e-02,14323.2088,0.105459,14323.2088
1.924900e+00,-2.337508e-01,-1.631973e-05,-1.631973e-02,14323.4440,0.105444,14323.4440
1.925000e+00,-2.334454e-01,-1.629813e-05,-1.629813e-02,14323.6789,0.105429,14323.6789
1.925100e+00,-2.331399e-01,-1.627654e-05,-1.627654e-02,14323.9135,0.105414,14323.9135
1.925200e+00,-2.328344e-01,-1.625494e-05,-1.625494e-02,14324.1477,0.105400,14324.1477
1.925300e+00,-2.325288e-01,-1.623334e-05,-1.623334e-02,14324.3816,0.105385,14324.3816
1.925400e+00,-2.322233e-01,-1.621175e-05,-1.621175e-02,14324.6152,0.105370,14324.6152
1.925500e+00,-2.319177e-01,-1.619015e-05,-1.619015e-02,14324.8485,0.105355,14324.8485
1.925600e+00,-2.316121e-01,-1.616855e-05,-1.616855e-02,14325.0814,0.105341,14325.0814
1.925700e+00,-2.313064e-01,-1.614696e-05,-1.614696e-02,14325.3141,0.105326,14325.3141
1.925800e+00,-2.310008e-01,-1.612536e-05,-1.612536e-02,14325.5464,0.105312,14325.5464
1.925900e+00,-2.306951e-01,-1.610376e-05,-1.610376e-02,14325.7784,0.105297,14325.7784
1.926000e+00,-2.303894e-01,-1.608216e-05,-1.608216e-02,14326.0101,0.105282,14326.0101
1.926100e+00,-2.300837e-01,-1.606056e-05,-1.606056e-02,14326.2414,0.105268,14326.2414
1.926200e+00,-2.297780e-01,-1.603896e-05,-1.603896e-02,14326.4725,0.105253,14326.4725
1.926300e+00,-2.294722e-01,-1.601736e-05,-1.601736e-02,14326.7032,0.105239,14326.7032
1.926400e+00,-2.291664e-01,-1.599575e-05,-1.599575e-02,14326.9336,0.105224,14326.9336
1.926500e+00,-2.288606e-01,-1.597415e-05,-1.597415e-02,14327.1637,0.105210,14327.1637
1.926600e+00,-2.285548e-01,-1.595255e-05,-1.595255e-02,14327.3934,0.105195,14327.3934
1.926700e+00,-2.282489e-01,-1.593094e-05,-1.593094e-02,14327.6229,0.105181,14327.6229
1.926800e+00,-2.279430e-01,-1.590934e-05,-1.590934e-02,14327.8520,0.105167,14327.8520
1.926900e+00,-2.276371e-01,-1.588774e-05,-1.588774e-02,14328.0808,0.105152,14328.0808
1.927000e+00,-2.273312e-01,-1.586613e-05,-1.586613e-02,14328.3092,0.105138,14328.3092
1.927100e+00,-2.270253e-01,-1.584453e-05,-1.584453e-02,14328.5374,0.105123,14328.5374
1.927200e+00,-2.267193e-01,-1.582292e-05,-1.582292e-02,14328.7652,0.105109,14328.7652
1.927300e+00,-2.264133e-01,-1.580131e-05,-1.580131e-02,14328.9928,0.105095,14328.9928
1.927400e+00,-2.261073e-01,-1.577971e-05,-1.577971e-02,14329.2200,0.105081,14329.2200
1.927500e+00,-2.258013e-01,-1.575810e-05,-1.575810e-02,14329.4468,0.105066,14329.4468
1.927600e+00,-2.254952e-01,-1.573649e-05,-1.573649e-02,14329.6734,0.105052,14329.6734
1.927700e+00,-2.251891e-01,-1.571488e-05,-1.571488e-02,14329.8996,0.105038,14329.8996
1.927800e+00,-2.248830e-01,-1.569327e-05,-1.569327e-02,14330.1256,0.105024,14330.1256
1.927900e+00,-2.245769e-01,-1.567166e-05,-1.567166e-02,14330.3512,0.105009,14330.3512
1.928000e+00,-2.242708e-01,-1.565005e-05,-1.565005e-02,14330.5764,0.104995,14330.5764
1.928100e+00,-2.239646e-01,-1.562844e-05,-1.562844e-02,14330.8014,0.104981,14330.8014
1.928200e+00,-2.236584e-01,-1.560683e-05,-1.560683e-02,14331.0260,0.104967,14331.0260
1.928300e+00,-2.233522e-01,-1.558522e-05,-1.558522e-02,14331.2504,0.104953,14331.2504
1.928400e+00,-2.230460e-01,-1.556361e-05,-1.556361e-02,14331.4744,0.104939,14331.4744
1.928500e+00,-2.227397e-01,-1.554199e-05,-1.554199e-02,14331.6981,0.104925,14331.6981
1.928600e+00,-2.224334e-01,-1.552038e-05,-1.552038e-02,14331.9214,0.104911,14331.9214
1.928700e+00,-2.221271e-01,-1.549877e-05,-1.549877e-02,14332.1445,0.104897,14332.1445
1.928800e+00,-2.218208e-01,-1.547715e-05,-1.547715e-02,14332.3672,0.104883,14332.3672
1.928900e+00,-2.215145e-01,-1.545554e-05,-1.545554e-02,14332.5896,0.104869,14332.5896
1.929000e+00,-2.212081e-01,-1.543392e-05,-1.543392e-02,14332.8117,0.104855,14332.8117
1.929100e+00,-2.209017e-01,-1.541231e-05,-1.541231e-02,14333.0334,0.104841,14333.0334
1.929200e+00,-2.205953e-01,-1.539069e-05,-1.539069e-02,14333.2549,0.104827,14333.2549
1.929300e+00,-2.202889e-01,-1.536907e-05,-1.536907e-02,14333.4760,0.104813,14333.4760
1.929400e+00,-2.199824e-01,-1.534746e-05,-1.534746e-02,14333.6968,0.104799,14333.6968
1.929500e+00,-2.196759e-01,-1.532584e-05,-1.532584e-02,14333.9173,0.104785,14333.9173
1.929600e+00,-2.193694e-01,-1.530422e-05,-1.530422e-02,14334.1375,0.104771,14334.1375
1.929700e+00,-2.190629e-01,-1.528260e-05,-1.528260e-02,14334.3573,0.104757,14334.3573
1.929800e+00,-2.187564e-01,-1.526098e-05,-1.526098e-02,14334.5769,0.104744,14334.5769
1.929900e+00,-2.184498e-01,-1.523936e-05,-1.523936e-02,14334.7961,0.104730,14334.7961
1.930000e+00,-2.181432e-01,-1.521774e-05,-1.521774e-02,14335.0150,0.104716,14335.0150
1.930100e+00,-2.178366e-01,-1.519612e-05,-1.519612e-02,14335.2336,0.104702,14335.2336
1.930200e+00,-2.175300e-01,-1.517450e-05,-1.517450e-02,14335.4518,0.104689,14335.4518
1.930300e+00,-2.172234e-01,-1.515288e-05,-1.515288e-02,14335.6698,0.104675,14335.6698
1.930400e+00,-2.169167e-01,-1.513126e-05,-1.513126e-02,14335.8874,0.104661,14335.8874
1.930500e+00,-2.166100e-01,-1.510963e-05,-1.510963e-02,14336.1047,0.104648,14336.1047
1.930600e+00,-2.163033e-01,-1.508801e-05,-1.508801e-02,14336.3217,0.104634,14336.3217
1.930700e+00,-2.159966e-01,-1.506639e-05,-1.506639e-02,14336.5383,0.104620,14336.5383
1.930800e+00,-2.156898e-01,-1.504476e-05,-1.504476e-02,14336.7547,0.104607,14336.7547
1.930900e+00,-2.153830e-01,-1.502314e-05,-1.502314e-02,14336.9707,0.104593,14336.9707
1.931000e+00,-2.150762e-01,-1.500151e-05,-1.500151e-02,14337.1864,0.104579,14337.1864
1.931100e+00,-2.147694e-01,-1.497989e-05,-1.497989e-02,14337.4018,0.104566,14337.4018
1.931200e+00,-2.144626e-01,-1.495826e-05,-1.495826e-02,14337.6169,0.104552,14337.6169
1.931300e+00,-2.141557e-01,-1.493663e-05,-1.493663e-02,14337.8316,0.104539,14337.8316
1.931400e+00,-2.138488e-01,-1.491501e-05,-1.491501e-02,14338.0460,0.104525,14338.0460
1.931500e+00,-2.135419e-01,-1.489338e-05,-1.489338e-02,14338.2602,0.104512,14338.2602
1.931600e+00,-2.132350e-01,-1.487175e-05,-1.487175e-02,14338.4739,0.104498,14338.4739
1.931700e+00,-2.129281e-01,-1.485012e-05,-1.485012e-02,14338.6874,0.104485,14338.6874
1.931800e+00,-2.126211e-01,-1.482849e-05,-1.482849e-02,14338.9006,0.104472,14338.9006
1.931900e+00,-2.123141e-01,-1.480686e-05,-1.480686e-02,14339.1134,0.104458,14339.1134
1.932000e+00,-2.120071e-01,-1.478523e-05,-1.478523e-02,14339.3259,0.104445,14339.3259
1.932100e+00,-2.117001e-01,-1.476360e-05,-1.476360e-02,14339.5381,0.104432,14339.5381
1.932200e+00,-2.113930e-01,-1.474197e-05,-1.474197e-02,14339.7500,0.104418,14339.7500
1.932300e+00,-2.110860e-01,-1.472034e-05,-1.472034e-02,14339.9616,0.104405,14339.9616
1.932400e+00,-2.107789e-01,-1.469871e-05,-1.469871e-02,14340.1728,0.104392,14340.1728
1.932500e+00,-2.104718e-01,-1.467707e-05,-1.467707e-02,14340.3838,0.104378,14340.3838
1.932600e+00,-2.101646e-01,-1.465544e-05,-1.465544e-02,14340.5944,0.104365,14340.5944
1.932700e+00,-2.098575e-01,-1.463381e-05,-1.463381e-02,14340.8047,0.104352,14340.8047
1.932800e+00,-2.095503e-01,-1.461217e-05,-1.461217e-02,14341.0146,0.104339,14341.0146
1.932900e+00,-2.092431e-01,-1.459054e-05,-1.459054e-02,14341.2243,0.104326,14341.2243
1.933000e+00,-2.089359e-01,-1.456890e-05,-1.456890e-02,14341.4336,0.104312,14341.4336
1.933100e+00,-2.086287e-01,-1.454727e-05,-1.454727e-02,14341.6426,0.104299,14341.6426
1.933200e+00,-2.083214e-01,-1.452563e-05,-1.452563e-02,14341.8513,0.104286,14341.8513
1.933300e+00,-2.080141e-01,-1.450399e-05,-1.450399e-02,14342.0597,0.104273,14342.0597
1.933400e+00,-2.077068e-01,-1.448236e-05,-1.448236e-02,14342.2678,0.104260,14342.2678
1.933500e+00,-2.073995e-01,-1.446072e-05,-1.446072e-02,14342.4755,0.104247,14342.4755
1.933600e+00,-2.070922e-01,-1.443908e-05,-1.443908e-02,14342.6829,0.104234,14342.6829
1.933700e+00,-2.067848e-01,-1.441744e-05,-1.441744e-02,14342.8901,0.104221,14342.8901
1.933800e+00,-2.064774e-01,-1.439580e-05,-1.439580e-02,14343.0968,0.104208,14343.0968
1.933900e+00,-2.061700e-01,-1.437416e-05,-1.437416e-02,14343.3033,0.104195,14343.3033
1.934000e+00,-2.058626e-01,-1.435252e-05,-1.435252e-02,14343.5095,0.104182,14343.5095
1.934100e+00,-2.055552e-01,-1.433088e-05,-1.433088e-02,14343.7153,0.104169,14343.7153
1.934200e+00,-2.052477e-01,-1.430924e-05,-1.430924e-02,14343.9208,0.104156,14343.9208
1.934300e+00,-2.049402e-01,-1.428760e-05,-1.428760e-02,14344.1260,0.104143,14344.1260
1.934400e+00,-2.046327e-01,-1.426596e-05,-1.426596e-02,14344.3309,0.104130,14344.3309
1.934500e+00,-2.043252e-01,-1.424432e-05,-1.424432e-02,14344.5355,0.104117,14344.5355
1.934600e+00,-2.040177e-01,-1.422267e-05,-1.422267e-02,14344.7397,0.104104,14344.7397
1.934700e+00,-2.037101e-01,-1.420103e-05,-1.420103e-02,14344.9436,0.104092,14344.9436
1.934800e+00,-2.034025e-01,-1.417939e-05,-1.417939e-02,14345.1472,0.104079,14345.1472
1.934900e+00,-2.030949e-01,-1.415774e-05,-1.415774e-02,14345.3505,0.104066,14345.3505
1.935000e+00,-2.027873e-01,-1.413610e-05,-1.413610e-02,14345.5535,0.104053,14345.5535
1.935100e+00,-2.024797e-01,-1.411445e-05,-1.411445e-02,14345.7562,0.104040,14345.7562
1.935200e+00,-2.021720e-01,-1.409281e-05,-1.409281e-02,14345.9585,0.104028,14345.9585
1.935300e+00,-2.018643e-01,-1.407116e-05,-1.407116e-02,14346.1605,0.104015,14346.1605
1.935400e+00,-2.015566e-01,-1.404952e-05,-1.404952e-02,14346.3622,0.104002,14346.3622
1.935500e+00,-2.012489e-01,-1.402787e-05,-1.402787e-02,14346.5636,0.103990,14346.5636
1.935600e+00,-2.009411e-01,-1.400622e-05,-1.400622e-02,14346.7647,0.103977,14346.7647
1.935700e+00,-2.006334e-01,-1.398457e-05,-1.398457e-02,14346.9654,0.103964,14346.9654
1.935800e+00,-2.003256e-01,-1.396292e-05,-1.396292e-02,14347.1659,0.103952,14347.1659
1.935900e+00,-2.000178e-01,-1.394128e-05,-1.394128e-02,14347.3660,0.103939,14347.3660
1.936000e+00,-1.997100e-01,-1.391963e-05,-1.391963e-02,14347.5658,0.103927,14347.5658
1.936100e+00,-1.994021e-01,-1.389798e-05,-1.389798e-02,14347.7653,0.103914,14347.7653
1.936200e+00,-1.990943e-01,-1.387633e-05,-1.387633e-02,14347.9644,0.103902,14347.9644
1.936300e+00,-1.987864e-01,-1.385468e-05,-1.385468e-02,14348.1633,0.103889,14348.1633
1.936400e+00,-1.984785e-01,-1.383302e-05,-1.383302e-02,14348.3618,0.103877,14348.3618
1.936500e+00,-1.981706e-01,-1.381137e-05,-1.381137e-02,14348.5600,0.103864,14348.5600
1.936600e+00,-1.978626e-01,-1.378972e-05,-1.378972e-02,14348.7579,0.103852,14348.7579
1.936700e+00,-1.975547e-01,-1.376807e-05,-1.376807e-02,14348.9555,0.103839,14348.9555
1.936800e+00,-1.972467e-01,-1.374642e-05,-1.374642e-02,14349.1527,0.103827,14349.1527
1.936900e+00,-1.969387e-01,-1.372476e-05,-1.372476e-02,14349.3497,0.103814,14349.3497
1.937000e+00,-1.966307e-01,-1.370311e-05,-1.370311e-02,14349.5463,0.103802,14349.5463
1.937100e+00,-1.963227e-01,-1.368145e-05,-1.368145e-02,14349.7426,0.103790,14349.7426
1.937200e+00,-1.960146e-01,-1.365980e-05,-1.365980e-02,14349.9386,0.103777,14349.9386
1.937300e+00,-1.957065e-01,-1.363814e-05,-1.363814e-02,14350.1342,0.103765,14350.1342
1.937400e+00,-1.953984e-01,-1.361649e-05,-1.361649e-02,14350.3296,0.103753,14350.3296
1.937500e+00,-1.950903e-01,-1.359483e-05,-1.359483e-02,14350.5246,0.103741,14350.5246
1.937600e+00,-1.947822e-01,-1.357318e-05,-1.357318e-02,14350.7194,0.103728,14350.7194
1.937700e+00,-1.944740e-01,-1.355152e-05,-1.355152e-02,14350.9138,0.103716,14350.9138
1.937800e+00,-1.941659e-01,-1.352986e-05,-1.352986e-02,14351.1078,0.103704,14351.1078
1.937900e+00,-1.938577e-01,-1.350820e-05,-1.350820e-02,14351.3016,0.103692,14351.3016
1.938000e+00,-1.935495e-01,-1.348654e-05,-1.348654e-02,14351.4951,0.103680,14351.4951
1.938100e+00,-1.932412e-01,-1.346489e-05,-1.346489e-02,14351.6882,0.103667,14351.6882
1.938200e+00,-1.929330e-01,-1.344323e-05,-1.344323e-02,14351.8810,0.103655,14351.8810
1.938300e+00,-1.926247e-01,-1.342157e-05,-1.342157e-02,14352.0735,0.103643,14352.0735
1.938400e+00,-1.923164e-01,-1.339991e-05,-1.339991e-02,14352.2657,0.103631,14352.2657
1.938500e+00,-1.920081e-01,-1.337825e-05,-1.337825e-02,14352.4576,0.103619,14352.4576
1.938600e+00,-1.916998e-01,-1.335658e-05,-1.335658e-02,14352.6491,0.103607,14352.6491
1.938700e+00,-1.913915e-01,-1.333492e-05,-1.333492e-02,14352.8403,0.103595,14352.8403
1.938800e+00,-1.910831e-01,-1.331326e-05,-1.331326e-02,14353.0312,0.103583,14353.0312
1.938900e+00,-1.907747e-01,-1.329160e-05,-1.329160e-02,14353.2218,0.103571,14353.2218
