t_s,V_in_V,I_sim_A,x_sim,R_sim_ohm,G_sim_S,P_sim_W
5.354089,-0.896765,-1.141453e-04,0.512065,7858.16,1.272562e-04,1.023615e-04
5.356089,-0.899528,-1.139707e-04,0.509784,7894.43,1.266715e-04,1.025198e-04
5.358089,-0.902255,-1.137941e-04,0.507506,7930.65,1.260931e-04,1.026713e-04
5.360089,-0.904947,-1.136154e-04,0.505232,7966.80,1.255209e-04,1.028159e-04
5.362089,-0.907602,-1.134347e-04,0.502962,8002.90,1.249547e-04,1.029536e-04
5.364089,-0.910222,-1.132520e-04,0.500695,8038.95,1.243944e-04,1.030845e-04
5.366089,-0.912806,-1.130672e-04,0.498432,8074.93,1.238401e-04,1.032085e-04
5.368089,-0.915354,-1.128805e-04,0.496173,8110.85,1.232916e-04,1.033256e-04
5.370090,-0.917866,-1.126918e-04,0.493917,8146.72,1.227488e-04,1.034360e-04
5.372090,-0.920342,-1.125012e-04,0.491665,8182.52,1.222117e-04,1.035395e-04
5.374090,-0.922781,-1.123086e-04,0.489417,8218.26,1.216802e-04,1.036363e-04
5.376090,-0.925184,-1.121141e-04,0.487173,8253.95,1.211542e-04,1.037262e-04
5.378090,-0.927550,-1.119178e-04,0.484933,8289.57,1.206336e-04,1.038094e-04
5.380090,-0.929880,-1.117195e-04,0.482697,8325.12,1.201183e-04,1.038858e-04
5.382090,-0.932173,-1.115194e-04,0.480464,8360.62,1.196084e-04,1.039554e-04
5.384090,-0.934429,-1.113175e-04,0.478236,8396.05,1.191037e-04,1.040183e-04
5.386090,-0.936649,-1.111137e-04,0.476012,8431.41,1.186041e-04,1.040745e-04
5.388090,-0.938831,-1.109081e-04,0.473792,8466.71,1.181096e-04,1.041240e-04
5.390090,-0.940976,-1.107007e-04,0.471576,8501.94,1.176201e-04,1.041667e-04
5.392090,-0.943084,-1.104915e-04,0.469364,8537.11,1.171356e-04,1.042028e-04
5.394090,-0.945155,-1.102806e-04,0.467156,8572.21,1.166560e-04,1.042323e-04
5.396090,-0.947189,-1.100679e-04,0.464953,8607.25,1.161812e-04,1.042551e-04
5.398090,-0.949185,-1.098535e-04,0.462754,8642.21,1.157111e-04,1.042713e-04
5.400090,-0.951144,-1.096373e-04,0.460559,8677.11,1.152457e-04,1.042808e-04
5.402090,-0.953065,-1.094194e-04,0.458369,8711.94,1.147850e-04,1.042838e-04
5.404090,-0.954949,-1.091999e-04,0.456183,8746.70,1.143289e-04,1.042802e-04
5.406090,-0.956794,-1.089786e-04,0.454001,8781.39,1.138772e-04,1.042701e-04
5.408090,-0.958602,-1.087557e-04,0.451824,8816.00,1.134301e-04,1.042535e-04
5.410090,-0.960373,-1.085311e-04,0.449651,8850.55,1.129873e-04,1.042303e-04
5.412090,-0.962105,-1.083049e-04,0.447483,8885.03,1.125489e-04,1.042006e-04
5.414090,-0.963799,-1.080770e-04,0.445319,8919.43,1.121148e-04,1.041645e-04
5.416090,-0.965456,-1.078475e-04,0.443160,8953.76,1.116849e-04,1.041220e-04
5.418090,-0.967074,-1.076164e-04,0.441005,8988.02,1.112593e-04,1.040730e-04
5.420090,-0.968654,-1.073837e-04,0.438855,9022.20,1.108377e-04,1.040176e-04
5.422090,-0.970195,-1.071494e-04,0.436710,9056.31,1.104203e-04,1.039559e-04
5.424090,-0.971699,-1.069135e-04,0.434570,9090.34,1.100069e-04,1.038878e-04
5.426090,-0.973164,-1.066761e-04,0.432434,9124.30,1.095974e-04,1.038133e-04
5.428090,-0.974591,-1.064371e-04,0.430303,9158.18,1.091919e-04,1.037326e-04
5.430091,-0.975979,-1.061966e-04,0.428177,9191.99,1.087903e-04,1.036456e-04
5.432091,-0.977328,-1.059545e-04,0.426055,9225.72,1.083926e-04,1.035524e-04
5.434091,-0.978639,-1.057109e-04,0.423939,9259.37,1.079987e-04,1.034529e-04
5.436091,-0.979912,-1.054658e-04,0.421827,9292.95,1.076085e-04,1.033472e-04
5.438091,-0.981146,-1.052192e-04,0.419720,9326.45,1.072220e-04,1.032354e-04
5.440091,-0.982341,-1.049711e-04,0.417619,9359.87,1.068391e-04,1.031174e-04
5.442091,-0.983497,-1.047216e-04,0.415522,9393.20,1.064599e-04,1.029933e-04
5.444091,-0.984614,-1.044705e-04,0.413430,9426.46,1.060843e-04,1.028632e-04
5.446091,-0.985693,-1.042180e-04,0.411343,9459.64,1.057122e-04,1.027269e-04
5.448091,-0.986732,-1.039641e-04,0.409261,9492.74,1.053436e-04,1.025847e-04
5.450091,-0.987733,-1.037087e-04,0.407185,9525.76,1.049785e-04,1.024365e-04
5.452091,-0.988695,-1.034518e-04,0.405113,9558.70,1.046168e-04,1.022823e-04
5.454091,-0.989617,-1.031936e-04,0.403047,9591.55,1.042584e-04,1.021221e-04
5.456091,-0.990501,-1.029339e-04,0.400986,9624.32,1.039034e-04,1.019561e-04
5.458091,-0.991345,-1.026728e-04,0.398930,9657.01,1.035517e-04,1.017842e-04
5.460091,-0.992150,-1.024103e-04,0.396879,9689.62,1.032032e-04,1.016065e-04
5.462091,-0.992917,-1.021465e-04,0.394834,9722.14,1.028580e-04,1.014229e-04
5.464091,-0.993644,-1.018812e-04,0.392794,9754.58,1.025159e-04,1.012336e-04
5.466091,-0.994331,-1.016146e-04,0.390759,9786.93,1.021770e-04,1.010386e-04
5.468091,-0.994980,-1.013466e-04,0.388729,9819.20,1.018413e-04,1.008378e-04
5.470091,-0.995589,-1.010773e-04,0.386705,9851.39,1.015086e-04,1.006314e-04
5.472091,-0.996159,-1.008066e-04,0.384687,9883.48,1.011789e-04,1.004194e-04
5.474091,-0.996689,-1.005346e-04,0.382673,9915.49,1.008523e-04,1.002017e-04
5.476091,-0.997180,-1.002612e-04,0.380665,9947.42,1.005286e-04,9.997852e-05
5.478091,-0.997632,-9.998653e-05,0.378663,9979.26,1.002079e-04,9.974979e-05
5.480091,-0.998045,-9.971054e-05,0.376666,10011.01,9.989006e-05,9.951557e-05
5.482091,-0.998418,-9.943323e-05,0.374675,10042.67,9.957513e-05,9.927590e-05
5.484091,-0.998751,-9.915463e-05,0.372689,10074.24,9.926306e-05,9.903082e-05
5.486091,-0.999046,-9.887474e-05,0.370709,10105.73,9.895381e-05,9.878036e-05
5.488091,-0.999300,-9.859356e-05,0.368735,10137.12,9.864734e-05,9.852457e-05
5.490092,-0.999516,-9.831110e-05,0.366766,10168.43,9.834363e-05,9.826348e-05
5.492092,-0.999691,-9.802738e-05,0.364802,10199.64,9.804266e-05,9.799712e-05
5.494092,-0.999828,-9.774239e-05,0.362845,10230.77,9.774438e-05,9.772555e-05
5.496092,-0.999925,-9.745615e-05,0.360893,10261.80,9.744878e-05,9.744880e-05
5.498092,-0.999982,-9.716866e-05,0.358947,10292.74,9.715582e-05,9.716691e-05
5.500092,-1.000000,-9.687992e-05,0.357007,10323.60,9.686547e-05,9.687992e-05
5.502092,-0.999978,-9.658996e-05,0.355072,10354.36,9.657772e-05,9.658787e-05
5.504092,-0.999917,-9.629876e-05,0.353143,10385.02,9.629252e-05,9.629081e-05
5.506092,-0.999817,-9.600635e-05,0.351220,10415.60,9.600986e-05,9.598877e-05
5.508092,-0.999677,-9.571272e-05,0.349303,10446.08,9.572971e-05,9.568180e-05
5.510092,-0.999497,-9.541789e-05,0.347392,10476.47,9.545204e-05,9.536994e-05
5.512092,-0.999279,-9.512186e-05,0.345487,10506.76,9.517683e-05,9.505323e-05
5.514092,-0.999020,-9.482463e-05,0.343588,10536.96,9.490405e-05,9.473172e-05
5.516092,-0.998722,-9.452622e-05,0.341694,10567.06,9.463368e-05,9.440545e-05
5.518092,-0.998385,-9.422663e-05,0.339807,10597.07,9.436569e-05,9.407447e-05
5.520092,-0.998009,-9.392586e-05,0.337925,10626.99,9.410006e-05,9.373881e-05
5.522092,-0.997592,-9.362393e-05,0.336050,10656.80,9.383677e-05,9.339853e-05
5.524092,-0.997137,-9.332084e-05,0.334181,10686.53,9.357578e-05,9.305367e-05
5.526092,-0.996642,-9.301659e-05,0.332318,10716.15,9.331709e-05,9.270427e-05
5.528092,-0.996108,-9.271120e-05,0.330460,10745.68,9.306066e-05,9.235038e-05
5.530092,-0.995535,-9.240466e-05,0.328609,10775.11,9.280648e-05,9.199205e-05
5.532092,-0.994922,-9.209699e-05,0.326765,10804.44,9.255451e-05,9.162932e-05
5.534092,-0.994270,-9.178819e-05,0.324926,10833.68,9.230475e-05,9.126224e-05
5.536092,-0.993579,-9.147827e-05,0.323093,10862.82,9.205716e-05,9.089085e-05
5.538092,-0.992848,-9.116723e-05,0.321267,10891.85,9.181173e-05,9.051521e-05
5.540092,-0.992078,-9.085508e-05,0.319447,10920.79,9.156844e-05,9.013536e-05
5.542092,-0.991269,-9.054183e-05,0.317633,10949.63,9.132727e-05,8.975134e-05
5.544092,-0.990421,-9.022747e-05,0.315826,10978.37,9.108818e-05,8.936322e-05
5.546092,-0.989534,-8.991203e-05,0.314024,11007.01,9.085118e-05,8.897103e-05
5.548092,-0.988608,-8.959550e-05,0.312229,11035.55,9.061622e-05,8.857483e-05
5.550093,-0.987643,-8.927788e-05,0.310441,11063.99,9.038331e-05,8.817466e-05
5.552093,-0.986639,-8.895919e-05,0.308659,11092.33,9.015241e-05,8.777058e-05
5.554093,-0.985595,-8.863943e-05,0.306883,11120.56,8.992351e-05,8.736262e-05
5.556093,-0.984513,-8.831861e-05,0.305113,11148.70,8.969659e-05,8.695086e-05
5.558093,-0.983392,-8.799673e-05,0.303350,11176.73,8.947162e-05,8.653532e-05
5.560093,-0.982233,-8.767380e-05,0.301594,11204.66,8.924860e-05,8.611607e-05
5.562093,-0.981034,-8.734982e-05,0.299844,11232.48,8.902751e-05,8.569316e-05
5.564093,-0.979797,-8.702480e-05,0.298100,11260.21,8.880832e-05,8.526663e-05
5.566093,-0.978521,-8.669875e-05,0.296363,11287.83,8.859102e-05,8.483654e-05
5.568093,-0.977206,-8.637167e-05,0.294633,11315.34,8.837559e-05,8.440293e-05
5.570093,-0.975853,-8.604356e-05,0.292909,11342.75,8.816202e-05,8.396587e-05
5.572093,-0.974461,-8.571443e-05,0.291191,11370.06,8.795029e-05,8.352541e-05
5.574093,-0.973031,-8.538429e-05,0.289480,11397.26,8.774037e-05,8.308158e-05
5.576093,-0.971563,-8.505315e-05,0.287776,11424.36,8.753226e-05,8.263446e-05
5.578093,-0.970056,-8.472100e-05,0.286079,11451.35,8.732595e-05,8.218409e-05
5.580093,-0.968510,-8.438785e-05,0.284388,11478.24,8.712140e-05,8.173052e-05
5.582093,-0.966927,-8.405372e-05,0.282703,11505.02,8.691861e-05,8.127381e-05
5.584093,-0.965305,-8.371859e-05,0.281026,11531.69,8.671757e-05,8.081401e-05
5.586093,-0.963646,-8.338249e-05,0.279355,11558.26,8.651825e-05,8.035117e-05
5.588093,-0.961948,-8.304541e-05,0.277691,11584.71,8.632064e-05,7.988535e-05
5.590093,-0.960212,-8.270737e-05,0.276034,11611.07,8.612473e-05,7.941661e-05
5.592093,-0.958438,-8.236836e-05,0.274383,11637.31,8.593050e-05,7.894499e-05
5.594093,-0.956627,-8.202839e-05,0.272739,11663.45,8.573794e-05,7.847055e-05
5.596093,-0.954777,-8.168746e-05,0.271102,11689.48,8.554704e-05,7.799335e-05
5.598093,-0.952890,-8.134559e-05,0.269472,11715.40,8.535777e-05,7.751344e-05
5.600093,-0.950966,-8.100277e-05,0.267849,11741.21,8.517013e-05,7.703087e-05
5.602093,-0.949004,-8.065902e-05,0.266232,11766.91,8.498410e-05,7.654571e-05
5.604093,-0.947004,-8.031433e-05,0.264623,11792.50,8.479967e-05,7.605800e-05
5.606093,-0.944967,-7.996871e-05,0.263020,11817.98,8.461682e-05,7.556780e-05
5.608093,-0.942893,-7.962217e-05,0.261424,11843.35,8.443554e-05,7.507517e-05
5.610094,-0.940781,-7.927472e-05,0.259835,11868.62,8.425582e-05,7.458017e-05
5.612094,-0.938633,-7.892635e-05,0.258254,11893.77,8.407765e-05,7.408284e-05
5.614094,-0.936447,-7.857707e-05,0.256679,11918.81,8.390101e-05,7.358325e-05
5.616094,-0.934224,-7.822689e-05,0.255111,11943.74,8.372589e-05,7.308145e-05
5.618094,-0.931965,-7.787582e-05,0.253550,11968.55,8.355228e-05,7.257750e-05
5.620094,-0.929668,-7.752385e-05,0.251996,11993.26,8.338017e-05,7.207145e-05
5.622094,-0.927335,-7.717100e-05,0.250449,12017.85,8.320954e-05,7.156337e-05
5.624094,-0.924965,-7.681726e-05,0.248910,12042.33,8.304038e-05,7.105330e-05
5.626094,-0.922559,-7.646265e-05,0.247377,12066.70,8.287268e-05,7.054131e-05
5.628094,-0.920116,-7.610716e-05,0.245852,12090.96,8.270642e-05,7.002745e-05
5.630094,-0.917638,-7.575081e-05,0.244333,12115.10,8.254161e-05,6.951178e-05
5.632094,-0.915122,-7.539359e-05,0.242822,12139.13,8.237822e-05,6.899436e-05
5.634094,-0.912571,-7.503552e-05,0.241318,12163.05,8.221625e-05,6.847524e-05
5.636094,-0.909984,-7.467660e-05,0.239821,12186.85,8.205567e-05,6.795448e-05
5.638094,-0.907360,-7.431683e-05,0.238331,12210.53,8.189649e-05,6.743214e-05
5.640094,-0.904701,-7.395621e-05,0.236849,12234.11,8.173870e-05,6.690828e-05
5.642094,-0.902006,-7.359476e-05,0.235373,12257.57,8.158227e-05,6.638295e-05
5.644094,-0.899276,-7.323248e-05,0.233905,12280.91,8.142721e-05,6.585621e-05
5.646094,-0.896510,-7.286937e-05,0.232444,12304.14,8.127349e-05,6.532812e-05
5.648094,-0.893709,-7.250543e-05,0.230991,12327.25,8.112111e-05,6.479874e-05
5.650094,-0.890872,-7.214068e-05,0.229544,12350.24,8.097007e-05,6.426813e-05
5.652094,-0.888000,-7.177512e-05,0.228106,12373.12,8.082034e-05,6.373633e-05
5.654094,-0.885094,-7.140874e-05,0.226674,12395.89,8.067193e-05,6.320342e-05
5.656094,-0.882152,-7.104157e-05,0.225250,12418.53,8.052481e-05,6.266945e-05
5.658094,-0.879175,-7.067360e-05,0.223833,12441.06,8.037899e-05,6.213447e-05
5.660094,-0.876164,-7.030483e-05,0.222423,12463.47,8.023445e-05,6.159855e-05
5.662094,-0.873118,-6.993527e-05,0.221021,12485.77,8.009117e-05,6.106174e-05
5.664094,-0.870038,-6.956493e-05,0.219626,12507.95,7.994917e-05,6.052411e-05
5.666094,-0.866923,-6.919381e-05,0.218239,12530.01,7.980841e-05,5.998570e-05
5.668094,-0.863774,-6.882192e-05,0.216859,12551.95,7.966890e-05,5.944658e-05
5.670095,-0.860591,-6.844926e-05,0.215486,12573.77,7.953063e-05,5.890680e-05
5.672095,-0.857374,-6.807583e-05,0.214121,12595.48,7.939358e-05,5.836643e-05
5.674095,-0.854123,-6.770164e-05,0.212763,12617.06,7.925775e-05,5.782553e-05
5.676095,-0.850838,-6.732670e-05,0.211413,12638.53,7.912313e-05,5.728414e-05
5.678095,-0.847520,-6.695101e-05,0.210071,12659.88,7.898971e-05,5.674233e-05
5.680095,-0.844169,-6.657457e-05,0.208736,12681.10,7.885749e-05,5.620015e-05
5.682095,-0.840784,-6.619739e-05,0.207408,12702.21,7.872645e-05,5.565768e-05
5.684095,-0.837365,-6.581947e-05,0.206088,12723.20,7.859658e-05,5.511495e-05
5.686095,-0.833914,-6.544083e-05,0.204776,12744.07,7.846789e-05,5.457203e-05
5.688095,-0.830430,-6.506145e-05,0.203471,12764.81,7.834035e-05,5.402898e-05
5.690095,-0.826913,-6.468136e-05,0.202174,12785.44,7.821397e-05,5.348586e-05
5.692095,-0.823363,-6.430055e-05,0.200884,12805.94,7.808873e-05,5.294272e-05
5.694095,-0.819781,-6.391902e-05,0.199602,12826.33,7.796463e-05,5.239962e-05
5.696095,-0.816167,-6.353679e-05,0.198328,12846.59,7.784166e-05,5.185663e-05
5.698095,-0.812520,-6.315385e-05,0.197061,12866.73,7.771981e-05,5.131379e-05
5.700095,-0.808842,-6.277022e-05,0.195802,12886.75,7.759908e-05,5.077116e-05
5.702095,-0.805131,-6.238589e-05,0.194550,12906.65,7.747945e-05,5.022881e-05
5.704095,-0.801388,-6.200088e-05,0.193307,12926.42,7.736093e-05,4.968678e-05
5.706095,-0.797614,-6.161518e-05,0.192071,12946.07,7.724350e-05,4.914514e-05
5.708095,-0.793809,-6.122880e-05,0.190843,12965.60,7.712715e-05,4.860395e-05
5.710095,-0.789972,-6.084174e-05,0.189622,12985.01,7.701188e-05,4.806326e-05
5.712095,-0.786104,-6.045402e-05,0.188409,13004.29,7.689769e-05,4.752312e-05
5.714095,-0.782204,-6.006563e-05,0.187204,13023.45,7.678456e-05,4.698360e-05
5.716095,-0.778274,-5.967658e-05,0.186007,13042.49,7.667249e-05,4.644475e-05
5.718095,-0.774314,-5.928687e-05,0.184818,13061.40,7.656147e-05,4.590663e-05
5.720095,-0.770322,-5.889651e-05,0.183636,13080.19,7.645150e-05,4.536930e-05
5.722095,-0.766301,-5.850551e-05,0.182462,13098.85,7.634257e-05,4.483280e-05
5.724095,-0.762249,-5.811386e-05,0.181296,13117.39,7.623467e-05,4.429721e-05
5.726095,-0.758166,-5.772158e-05,0.180138,13135.81,7.612780e-05,4.376256e-05
5.728095,-0.754054,-5.732866e-05,0.178988,13154.10,7.602195e-05,4.322893e-05
5.730096,-0.749913,-5.693512e-05,0.177845,13172.26,7.591711e-05,4.269636e-05
5.732096,-0.745741,-5.654095e-05,0.176711,13190.30,7.581329e-05,4.216491e-05
5.734096,-0.741540,-5.614616e-05,0.175584,13208.21,7.571046e-05,4.163464e-05
5.736096,-0.737310,-5.575076e-05,0.174465,13226.00,7.560863e-05,4.110561e-05
5.738096,-0.733051,-5.535475e-05,0.173354,13243.67,7.550780e-05,4.057785e-05
5.740096,-0.728763,-5.495813e-05,0.172251,13261.20,7.540795e-05,4.005144e-05
5.742096,-0.724446,-5.456092e-05,0.171156,13278.61,7.530907e-05,3.952643e-05
5.744096,-0.720100,-5.416310e-05,0.170069,13295.90,7.521118e-05,3.900287e-05
5.746096,-0.715726,-5.376470e-05,0.168990,13313.05,7.511425e-05,3.848082e-05
5.748096,-0.711324,-5.336571e-05,0.167919,13330.08,7.501828e-05,3.796032e-05
5.750096,-0.706894,-5.296614e-05,0.166856,13346.99,7.492327e-05,3.744144e-05
5.752096,-0.702436,-5.256600e-05,0.165801,13363.76,7.482922e-05,3.692423e-05
5.754096,-0.697950,-5.216528e-05,0.164754,13380.41,7.473611e-05,3.640874e-05
5.756096,-0.693436,-5.176399e-05,0.163715,13396.93,7.464394e-05,3.589502e-05
5.758096,-0.688895,-5.136214e-05,0.162684,13413.33,7.455271e-05,3.538314e-05
5.760096,-0.684327,-5.095973e-05,0.161661,13429.59,7.446241e-05,3.487313e-05
5.762096,-0.679732,-5.055677e-05,0.160646,13445.73,7.437304e-05,3.436506e-05
5.764096,-0.675110,-5.015325e-05,0.159639,13461.74,7.428459e-05,3.385897e-05
5.766096,-0.670462,-4.974920e-05,0.158640,13477.62,7.419706e-05,3.335493e-05
5.768096,-0.665787,-4.934460e-05,0.157649,13493.38,7.411044e-05,3.285297e-05
5.770096,-0.661085,-4.893947e-05,0.156667,13509.00,7.402472e-05,3.235316e-05
5.772096,-0.656358,-4.853380e-05,0.155692,13524.50,7.393991e-05,3.185554e-05
5.774096,-0.651604,-4.812762e-05,0.154726,13539.86,7.385600e-05,3.136017e-05
5.776096,-0.646825,-4.772091e-05,0.153767,13555.10,7.377298e-05,3.086709e-05
5.778096,-0.642021,-4.731368e-05,0.152817,13570.21,7.369085e-05,3.037636e-05
5.780096,-0.637191,-4.690594e-05,0.151875,13585.18,7.360961e-05,2.988803e-05
5.782096,-0.632336,-4.649769e-05,0.150941,13600.03,7.352924e-05,2.940215e-05
5.784096,-0.627456,-4.608894e-05,0.150016,13614.75,7.344976e-05,2.891876e-05
5.786096,-0.622551,-4.567969e-05,0.149098,13629.34,7.337114e-05,2.843792e-05
5.788096,-0.617621,-4.526995e-05,0.148189,13643.79,7.329339e-05,2.795968e-05
5.790097,-0.612667,-4.485972e-05,0.147288,13658.12,7.321651e-05,2.748409e-05
5.792097,-0.607689,-4.444900e-05,0.146395,13672.32,7.314048e-05,2.701119e-05
5.794097,-0.602687,-4.403780e-05,0.145510,13686.39,7.306531e-05,2.654103e-05
5.796097,-0.597662,-4.362613e-05,0.144634,13700.32,7.299099e-05,2.607367e-05
5.798097,-0.592612,-4.321399e-05,0.143766,13714.12,7.291752e-05,2.560914e-05
5.800097,-0.587540,-4.280138e-05,0.142906,13727.80,7.284490e-05,2.514750e-05
5.802097,-0.582444,-4.238831e-05,0.142054,13741.34,7.277311e-05,2.468880e-05
5.804097,-0.577325,-4.197478e-05,0.141211,13754.75,7.270216e-05,2.423307e-05
5.806097,-0.572183,-4.156080e-05,0.140376,13768.03,7.263204e-05,2.378038e-05
5.808097,-0.567018,-4.114637e-05,0.139549,13781.18,7.256275e-05,2.333075e-05
5.810097,-0.561832,-4.073150e-05,0.138730,13794.19,7.249428e-05,2.288425e-05
5.812097,-0.556623,-4.031619e-05,0.137920,13807.07,7.242664e-05,2.244091e-05
5.814097,-0.551392,-3.990045e-05,0.137118,13819.83,7.235981e-05,2.200078e-05
5.816097,-0.546139,-3.948427e-05,0.136324,13832.44,7.229380e-05,2.156391e-05
5.818097,-0.540865,-3.906768e-05,0.135539,13844.93,7.222860e-05,2.113034e-05
5.820097,-0.535569,-3.865066e-05,0.134762,13857.29,7.216421e-05,2.070011e-05
5.822097,-0.530253,-3.823323e-05,0.133993,13869.51,7.210062e-05,2.027327e-05
5.824097,-0.524915,-3.781538e-05,0.133233,13881.59,7.203783e-05,1.984987e-05
5.826097,-0.519557,-3.739713e-05,0.132481,13893.55,7.197584e-05,1.942993e-05
5.828097,-0.514178,-3.697848e-05,0.131738,13905.37,7.191465e-05,1.901352e-05
5.830097,-0.508779,-3.655943e-05,0.131002,13917.06,7.185425e-05,1.860066e-05
5.832097,-0.503359,-3.613999e-05,0.130276,13928.62,7.179463e-05,1.819140e-05
5.834097,-0.497920,-3.572016e-05,0.129557,13940.04,7.173580e-05,1.778579e-05
5.836097,-0.492461,-3.529995e-05,0.128847,13951.33,7.167776e-05,1.738386e-05
5.838097,-0.486983,-3.487936e-05,0.128146,13962.48,7.162049e-05,1.698566e-05
5.840097,-0.481486,-3.445839e-05,0.127452,13973.51,7.156400e-05,1.659122e-05
5.842097,-0.475969,-3.403706e-05,0.126768,13984.39,7.150829e-05,1.620059e-05
5.844097,-0.470434,-3.361536e-05,0.126091,13995.15,7.145334e-05,1.581381e-05
5.846097,-0.464880,-3.319330e-05,0.125424,14005.77,7.139917e-05,1.543090e-05
5.848097,-0.459308,-3.277089e-05,0.124764,14016.25,7.134576e-05,1.505193e-05
5.850098,-0.453718,-3.234812e-05,0.124113,14026.60,7.129311e-05,1.467691e-05
5.852098,-0.448109,-3.192501e-05,0.123471,14036.82,7.124122e-05,1.430589e-05
5.854098,-0.442483,-3.150155e-05,0.122837,14046.90,7.119009e-05,1.393891e-05
5.856098,-0.436840,-3.107776e-05,0.122211,14056.85,7.113972e-05,1.357601e-05
5.858098,-0.431179,-3.065364e-05,0.121594,14066.66,7.109009e-05,1.321722e-05
5.860098,-0.425502,-3.022919e-05,0.120985,14076.33,7.104122e-05,1.286257e-05
5.862098,-0.419807,-2.980441e-05,0.120385,14085.88,7.099310e-05,1.251211e-05
5.864098,-0.414096,-2.937932e-05,0.119793,14095.28,7.094572e-05,1.216586e-05
5.866098,-0.408369,-2.895391e-05,0.119210,14104.55,7.089908e-05,1.182387e-05
5.868098,-0.402625,-2.852820e-05,0.118636,14113.69,7.085319e-05,1.148617e-05
5.870098,-0.396866,-2.810217e-05,0.118070,14122.69,7.080803e-05,1.115279e-05
5.872098,-0.391091,-2.767585e-05,0.117512,14131.56,7.076361e-05,1.082377e-05
5.874098,-0.385300,-2.724923e-05,0.116963,14140.29,7.071992e-05,1.049914e-05
5.876098,-0.379494,-2.682233e-05,0.116423,14148.88,7.067697e-05,1.017892e-05
5.878098,-0.373674,-2.639513e-05,0.115891,14157.34,7.063474e-05,9.863167e-06
5.880098,-0.367838,-2.596765e-05,0.115367,14165.66,7.059324e-05,9.551897e-06
5.882098,-0.361988,-2.553990e-05,0.114852,14173.85,7.055247e-05,9.245145e-06
5.884098,-0.356124,-2.511187e-05,0.114346,14181.90,7.051242e-05,8.942941e-06
5.886098,-0.350246,-2.468358e-05,0.113848,14189.81,7.047310e-05,8.645316e-06
5.888098,-0.344353,-2.425502e-05,0.113359,14197.59,7.043449e-05,8.352301e-06
5.890098,-0.338448,-2.382620e-05,0.112879,14205.23,7.039660e-05,8.063925e-06
5.892098,-0.332529,-2.339713e-05,0.112406,14212.74,7.035943e-05,7.780217e-06
5.894098,-0.326596,-2.296781e-05,0.111943,14220.11,7.032297e-05,7.501205e-06
5.896098,-0.320651,-2.253825e-05,0.111488,14227.34,7.028722e-05,7.226917e-06
5.898098,-0.314693,-2.210844e-05,0.111042,14234.43,7.025218e-05,6.957382e-06
5.900098,-0.308723,-2.167840e-05,0.110604,14241.39,7.021786e-05,6.692626e-06
5.902098,-0.302741,-2.124813e-05,0.110175,14248.21,7.018424e-05,6.432676e-06
5.904098,-0.296746,-2.081764e-05,0.109755,14254.90,7.015132e-05,6.177558e-06
5.906098,-0.290740,-2.038692e-05,0.109343,14261.45,7.011911e-05,5.927298e-06
5.908098,-0.284723,-1.995598e-05,0.108940,14267.86,7.008761e-05,5.681921e-06
5.910099,-0.278694,-1.952483e-05,0.108545,14274.13,7.005680e-05,5.441451e-06
5.912099,-0.272654,-1.909347e-05,0.108159,14280.27,7.002669e-05,5.205914e-06
5.914099,-0.266604,-1.866191e-05,0.107782,14286.27,6.999729e-05,4.975332e-06
5.916099,-0.260542,-1.823015e-05,0.107413,14292.13,6.996857e-05,4.749729e-06
5.918099,-0.254471,-1.779820e-05,0.107053,14297.86,6.994056e-05,4.529127e-06
5.920099,-0.248390,-1.736606e-05,0.106702,14303.44,6.991324e-05,4.313549e-06
