t_s,V_signal_V,I_out_A,x_state
0.316958,-1.015806,-2.839999e-06,0.641283
0.317008,-1.018511,-2.763842e-06,0.630415
0.317058,-1.021214,-2.691522e-06,0.619476
0.317108,-1.023914,-2.622778e-06,0.608469
0.317158,-1.026611,-2.557372e-06,0.597398
0.317208,-1.029306,-2.495086e-06,0.586265
0.317258,-1.031999,-2.435720e-06,0.575074
0.317308,-1.034689,-2.379089e-06,0.563828
0.317358,-1.037376,-2.325025e-06,0.552529
0.317408,-1.040061,-2.273370e-06,0.541180
0.317458,-1.042743,-2.223979e-06,0.529785
0.317508,-1.045422,-2.176719e-06,0.518345
0.317558,-1.048099,-2.131466e-06,0.506865
0.317608,-1.050774,-2.088105e-06,0.495345
0.317658,-1.053446,-2.046529e-06,0.483789
0.317708,-1.056115,-2.006640e-06,0.472200
0.317758,-1.058781,-1.968344e-06,0.460579
0.317808,-1.061446,-1.931556e-06,0.448929
0.317858,-1.064107,-1.896196e-06,0.437252
0.317908,-1.066766,-1.862188e-06,0.425551
0.317958,-1.069422,-1.829464e-06,0.413827
0.318008,-1.072075,-1.797957e-06,0.402083
0.318058,-1.074726,-1.767606e-06,0.390321
0.318108,-1.077374,-1.738354e-06,0.378543
0.318158,-1.080020,-1.710147e-06,0.366750
0.318208,-1.082663,-1.682934e-06,0.354945
0.318258,-1.085303,-1.656668e-06,0.343129
0.318308,-1.087941,-1.631305e-06,0.331304
0.318358,-1.090575,-1.606802e-06,0.319472
0.318408,-1.093208,-1.583120e-06,0.307635
0.318458,-1.095837,-1.560221e-06,0.295793
0.318508,-1.098464,-1.538071e-06,0.283949
0.318558,-1.101088,-1.516636e-06,0.272105
0.318608,-1.103709,-1.495884e-06,0.260260
0.318658,-1.106328,-1.475787e-06,0.248418
0.318708,-1.108944,-1.456316e-06,0.236579
0.318758,-1.111557,-1.437445e-06,0.224745
0.318808,-1.114167,-1.419148e-06,0.212916
0.318858,-1.116775,-1.401403e-06,0.201095
0.318908,-1.119380,-1.384185e-06,0.189281
0.318958,-1.121982,-1.367474e-06,0.177477
0.319008,-1.124581,-1.351250e-06,0.165684
0.319058,-1.127178,-1.335494e-06,0.153902
0.319108,-1.129772,-1.320186e-06,0.142133
0.319158,-1.132363,-1.305309e-06,0.130377
0.319208,-1.134951,-1.290848e-06,0.118636
0.319258,-1.137536,-1.276786e-06,0.106910
0.319308,-1.140119,-1.263108e-06,0.095200
0.319358,-1.142699,-1.249800e-06,0.083508
0.319408,-1.145276,-1.236848e-06,0.071833
0.319458,-1.147850,-1.224239e-06,0.060177
0.319508,-1.150421,-1.211962e-06,0.048541
0.319558,-1.152990,-1.200003e-06,0.036925
0.319608,-1.155555,-1.188351e-06,0.025329
0.319658,-1.158118,-1.176997e-06,0.013755
0.319708,-1.160678,-1.165929e-06,0.002203
0.319758,-1.163235,-1.163235e-06,0.000000
0.319808,-1.165789,-1.165789e-06,0.000000
0.319858,-1.168341,-1.168341e-06,0.000000
0.319908,-1.170889,-1.170889e-06,0.000000
0.319958,-1.173434,-1.173434e-06,0.000000
0.320008,-1.175977,-1.175977e-06,0.000000
0.320058,-1.178517,-1.178517e-06,0.000000
0.320108,-1.181054,-1.181054e-06,0.000000
0.320158,-1.183588,-1.183588e-06,0.000000
0.320208,-1.186119,-1.186119e-06,0.000000
0.320258,-1.188647,-1.188647e-06,0.000000
0.320308,-1.191172,-1.191172e-06,0.000000
0.320358,-1.193694,-1.193694e-06,0.000000
0.320408,-1.196213,-1.196213e-06,0.000000
0.320458,-1.198730,-1.198730e-06,0.000000
0.320508,-1.201243,-1.201243e-06,0.000000
0.320558,-1.203753,-1.203753e-06,0.000000
0.320608,-1.206261,-1.206261e-06,0.000000
0.320658,-1.208765,-1.208765e-06,0.000000
0.320708,-1.211267,-1.211267e-06,0.000000
0.320758,-1.213765,-1.213765e-06,0.000000
0.320808,-1.216261,-1.216261e-06,0.000000
0.320858,-1.218753,-1.218753e-06,0.000000
0.320908,-1.221243,-1.221243e-06,0.000000
0.320958,-1.223729,-1.223729e-06,0.000000
0.321008,-1.226212,-1.226212e-06,0.000000
0.321058,-1.228693,-1.228693e-06,0.000000
0.321108,-1.231170,-1.231170e-06,0.000000
0.321158,-1.233645,-1.233645e-06,0.000000
0.321208,-1.236116,-1.236116e-06,0.000000
0.321258,-1.238584,-1.238584e-06,0.000000
0.321308,-1.241049,-1.241049e-06,0.000000
0.321358,-1.243511,-1.243511e-06,0.000000
0.321408,-1.245971,-1.245971e-06,0.000000
0.321458,-1.248427,-1.248427e-06,0.000000
0.321508,-1.250879,-1.250879e-06,0.000000
0.321558,-1.253329,-1.253329e-06,0.000000
0.321608,-1.255776,-1.255776e-06,0.000000
0.321658,-1.258220,-1.258220e-06,0.000000
0.321708,-1.260660,-1.260660e-06,0.000000
0.321758,-1.263097,-1.263097e-06,0.000000
0.321808,-1.265532,-1.265532e-06,0.000000
0.321858,-1.267963,-1.267963e-06,0.000000
0.321908,-1.270391,-1.270391e-06,0.000000
0.321958,-1.272816,-1.272816e-06,0.000000
0.322008,-1.275238,-1.275238e-06,0.000000
0.322058,-1.277656,-1.277656e-06,0.000000
0.322108,-1.280072,-1.280072e-06,0.000000
0.322158,-1.282484,-1.282484e-06,0.000000
0.322208,-1.284893,-1.284893e-06,0.000000
0.322258,-1.287299,-1.287299e-06,0.000000
0.322308,-1.289702,-1.289702e-06,0.000000
0.322358,-1.292102,-1.292102e-06,0.000000
0.322408,-1.294498,-1.294498e-06,0.000000
0.322458,-1.296891,-1.296891e-06,0.000000
0.322508,-1.299281,-1.299281e-06,0.000000
0.322558,-1.301668,-1.301668e-06,0.000000
0.322608,-1.304052,-1.304052e-06,0.000000
0.322658,-1.306432,-1.306432e-06,0.000000
0.322708,-1.308809,-1.308809e-06,0.000000
0.322758,-1.311183,-1.311183e-06,0.000000
0.322808,-1.313554,-1.313554e-06,0.000000
0.322858,-1.315921,-1.315921e-06,0.000000
0.322908,-1.318286,-1.318286e-06,0.000000
0.322958,-1.320647,-1.320647e-06,0.000000
0.323008,-1.323004,-1.323004e-06,0.000000
0.323058,-1.325359,-1.325359e-06,0.000000
0.323108,-1.327710,-1.327710e-06,0.000000
0.323158,-1.330058,-1.330058e-06,0.000000
0.323208,-1.332402,-1.332402e-06,0.000000
0.323258,-1.334744,-1.334744e-06,0.000000
0.323308,-1.337082,-1.337082e-06,0.000000
0.323358,-1.339416,-1.339416e-06,0.000000
0.323408,-1.341748,-1.341748e-06,0.000000
0.323458,-1.344076,-1.344076e-06,0.000000
0.323508,-1.346401,-1.346401e-06,0.000000
0.323558,-1.348722,-1.348722e-06,0.000000
0.323608,-1.351040,-1.351040e-06,0.000000
0.323658,-1.353355,-1.353355e-06,0.000000
0.323708,-1.355667,-1.355667e-06,0.000000
0.323758,-1.357975,-1.357975e-06,0.000000
0.323808,-1.360280,-1.360280e-06,0.000000
0.323858,-1.362581,-1.362581e-06,0.000000
0.323908,-1.364879,-1.364879e-06,0.000000
0.323958,-1.367174,-1.367174e-06,0.000000
0.324008,-1.369465,-1.369465e-06,0.000000
0.324058,-1.371753,-1.371753e-06,0.000000
0.324108,-1.374038,-1.374038e-06,0.000000
0.324158,-1.376319,-1.376319e-06,0.000000
0.324208,-1.378597,-1.378597e-06,0.000000
0.324258,-1.380871,-1.380871e-06,0.000000
0.324308,-1.383142,-1.383142e-06,0.000000
0.324358,-1.385409,-1.385409e-06,0.000000
0.324408,-1.387674,-1.387674e-06,0.000000
0.324458,-1.389934,-1.389934e-06,0.000000
0.324508,-1.392192,-1.392192e-06,0.000000
0.324558,-1.394445,-1.394445e-06,0.000000
0.324608,-1.396696,-1.396696e-06,0.000000
0.324658,-1.398943,-1.398943e-06,0.000000
0.324708,-1.401186,-1.401186e-06,0.000000
0.324758,-1.403426,-1.403426e-06,0.000000
0.324808,-1.405663,-1.405663e-06,0.000000
0.324858,-1.407896,-1.407896e-06,0.000000
0.324908,-1.410126,-1.410126e-06,0.000000
0.324958,-1.412352,-1.412352e-06,0.000000
0.325008,-1.414575,-1.414575e-06,0.000000
0.325058,-1.416794,-1.416794e-06,0.000000
0.325108,-1.419009,-1.419009e-06,0.000000
0.325158,-1.421222,-1.421222e-06,0.000000
0.325208,-1.423430,-1.423430e-06,0.000000
0.325258,-1.425635,-1.425635e-06,0.000000
0.325308,-1.427837,-1.427837e-06,0.000000
0.325358,-1.430035,-1.430035e-06,0.000000
0.325408,-1.432230,-1.432230e-06,0.000000
0.325458,-1.434421,-1.434421e-06,0.000000
0.325508,-1.436608,-1.436608e-06,0.000000
0.325558,-1.438792,-1.438792e-06,0.000000
0.325608,-1.440973,-1.440973e-06,0.000000
0.325658,-1.443150,-1.443150e-06,0.000000
0.325708,-1.445323,-1.445323e-06,0.000000
0.325758,-1.447493,-1.447493e-06,0.000000
0.325808,-1.449659,-1.449659e-06,0.000000
0.325858,-1.451821,-1.451821e-06,0.000000
0.325908,-1.453980,-1.453980e-06,0.000000
0.325958,-1.456136,-1.456136e-06,0.000000
0.326008,-1.458288,-1.458288e-06,0.000000
0.326058,-1.460436,-1.460436e-06,0.000000
0.326108,-1.462581,-1.462581e-06,0.000000
0.326158,-1.464722,-1.464722e-06,0.000000
0.326208,-1.466859,-1.466859e-06,0.000000
0.326258,-1.468993,-1.468993e-06,0.000000
0.326308,-1.471123,-1.471123e-06,0.000000
0.326358,-1.473250,-1.473250e-06,0.000000
0.326408,-1.475372,-1.475372e-06,0.000000
0.326458,-1.477492,-1.477492e-06,0.000000
0.326508,-1.479607,-1.479607e-06,0.000000
0.326558,-1.481719,-1.481719e-06,0.000000
0.326608,-1.483828,-1.483828e-06,0.000000
0.326658,-1.485932,-1.485932e-06,0.000000
0.326708,-1.488033,-1.488033e-06,0.000000
0.326758,-1.490131,-1.490131e-06,0.000000
0.326808,-1.492224,-1.492224e-06,0.000000
0.326858,-1.494314,-1.494314e-06,0.000000
0.326908,-1.496400,-1.496400e-06,0.000000
0.326958,-1.498483,-1.498483e-06,0.000000
0.327008,-1.500562,-1.500562e-06,0.000000
0.327058,-1.502637,-1.502637e-06,0.000000
0.327108,-1.504708,-1.504708e-06,0.000000
0.327158,-1.506776,-1.506776e-06,0.000000
0.327208,-1.508840,-1.508840e-06,0.000000
0.327258,-1.510900,-1.510900e-06,0.000000
0.327308,-1.512957,-1.512957e-06,0.000000
0.327358,-1.515010,-1.515010e-06,0.000000
0.327408,-1.517059,-1.517059e-06,0.000000
0.327458,-1.519104,-1.519104e-06,0.000000
0.327508,-1.521146,-1.521146e-06,0.000000
0.327558,-1.523184,-1.523184e-06,0.000000
0.327608,-1.525218,-1.525218e-06,0.000000
0.327658,-1.527248,-1.527248e-06,0.000000
0.327708,-1.529275,-1.529275e-06,0.000000
0.327758,-1.531298,-1.531298e-06,0.000000
0.327808,-1.533317,-1.533317e-06,0.000000
0.327858,-1.535332,-1.535332e-06,0.000000
0.327908,-1.537343,-1.537343e-06,0.000000
0.327958,-1.539351,-1.539351e-06,0.000000
0.328008,-1.541355,-1.541355e-06,0.000000
0.328058,-1.543355,-1.543355e-06,0.000000
0.328108,-1.545351,-1.545351e-06,0.000000
0.328158,-1.547344,-1.547344e-06,0.000000
0.328208,-1.549332,-1.549332e-06,0.000000
0.328258,-1.551317,-1.551317e-06,0.000000
0.328308,-1.553298,-1.553298e-06,0.000000
0.328358,-1.555275,-1.555275e-06,0.000000
0.328408,-1.557248,-1.557248e-06,0.000000
0.328458,-1.559218,-1.559218e-06,0.000000
0.328508,-1.561183,-1.561183e-06,0.000000
0.328558,-1.563145,-1.563145e-06,0.000000
0.328608,-1.565103,-1.565103e-06,0.000000
0.328658,-1.567057,-1.567057e-06,0.000000
0.328708,-1.569007,-1.569007e-06,0.000000
0.328758,-1.570954,-1.570954e-06,0.000000
0.328808,-1.572896,-1.572896e-06,0.000000
0.328858,-1.574834,-1.574834e-06,0.000000
0.328908,-1.576769,-1.576769e-06,0.000000
0.328958,-1.578700,-1.578700e-06,0.000000
0.329008,-1.580627,-1.580627e-06,0.000000
0.329058,-1.582550,-1.582550e-06,0.000000
0.329108,-1.584469,-1.584469e-06,0.000000
0.329158,-1.586384,-1.586384e-06,0.000000
0.329208,-1.588295,-1.588295e-06,0.000000
0.329258,-1.590202,-1.590202e-06,0.000000
0.329308,-1.592106,-1.592106e-06,0.000000
0.329358,-1.594005,-1.594005e-06,0.000000
0.329408,-1.595901,-1.595901e-06,0.000000
0.329458,-1.597792,-1.597792e-06,0.000000
0.329508,-1.599680,-1.599680e-06,0.000000
0.329558,-1.601564,-1.601564e-06,0.000000
0.329608,-1.603443,-1.603443e-06,0.000000
0.329658,-1.605319,-1.605319e-06,0.000000
0.329708,-1.607191,-1.607191e-06,0.000000
0.329758,-1.609059,-1.609059e-06,0.000000
0.329808,-1.610923,-1.610923e-06,0.000000
0.329858,-1.612783,-1.612783e-06,0.000000
0.329908,-1.614639,-1.614639e-06,0.000000
0.329958,-1.616491,-1.616491e-06,0.000000
0.330008,-1.618339,-1.618339e-06,0.000000
0.330058,-1.620183,-1.620183e-06,0.000000
0.330108,-1.622023,-1.622023e-06,0.000000
0.330158,-1.623859,-1.623859e-06,0.000000
0.330208,-1.625691,-1.625691e-06,0.000000
0.330258,-1.627518,-1.627518e-06,0.000000
0.330308,-1.629342,-1.629342e-06,0.000000
0.330358,-1.631162,-1.631162e-06,0.000000
0.330408,-1.632978,-1.632978e-06,0.000000
0.330458,-1.634790,-1.634790e-06,0.000000
0.330508,-1.636598,-1.636598e-06,0.000000
0.330558,-1.638402,-1.638402e-06,0.000000
0.330608,-1.640201,-1.640201e-06,0.000000
0.330658,-1.641997,-1.641997e-06,0.000000
0.330708,-1.643789,-1.643789e-06,0.000000
0.330758,-1.645576,-1.645576e-06,0.000000
0.330808,-1.647360,-1.647360e-06,0.000000
0.330858,-1.649139,-1.649139e-06,0.000000
0.330908,-1.650915,-1.650915e-06,0.000000
0.330958,-1.652686,-1.652686e-06,0.000000
0.331008,-1.654453,-1.654453e-06,0.000000
0.331058,-1.656217,-1.656217e-06,0.000000
0.331108,-1.657976,-1.657976e-06,0.000000
0.331158,-1.659731,-1.659731e-06,0.000000
0.331208,-1.661481,-1.661481e-06,0.000000
0.331258,-1.663228,-1.663228e-06,0.000000
0.331308,-1.664971,-1.664971e-06,0.000000
0.331358,-1.666710,-1.666710e-06,0.000000
0.331408,-1.668444,-1.668444e-06,0.000000
0.331458,-1.670174,-1.670174e-06,0.000000
0.331508,-1.671901,-1.671901e-06,0.000000
0.331558,-1.673623,-1.673623e-06,0.000000
0.331608,-1.675341,-1.675341e-06,0.000000
0.331658,-1.677054,-1.677054e-06,0.000000
0.331708,-1.678764,-1.678764e-06,0.000000
0.331758,-1.680470,-1.680470e-06,0.000000
0.331808,-1.682171,-1.682171e-06,0.000000
0.331858,-1.683868,-1.683868e-06,0.000000
0.331908,-1.685562,-1.685562e-06,0.000000
0.331958,-1.687250,-1.687250e-06,0.000000
0.332008,-1.688935,-1.688935e-06,0.000000
0.332058,-1.690616,-1.690616e-06,0.000000
0.332108,-1.692292,-1.692292e-06,0.000000
0.332158,-1.693965,-1.693965e-06,0.000000
0.332208,-1.695633,-1.695633e-06,0.000000
0.332258,-1.697297,-1.697297e-06,0.000000
0.332308,-1.698956,-1.698956e-06,0.000000
0.332358,-1.700612,-1.700612e-06,0.000000
0.332408,-1.702263,-1.702263e-06,0.000000
0.332458,-1.703910,-1.703910e-06,0.000000
0.332508,-1.705553,-1.705553e-06,0.000000
0.332558,-1.707192,-1.707192e-06,0.000000
0.332608,-1.708826,-1.708826e-06,0.000000
0.332658,-1.710457,-1.710457e-06,0.000000
0.332708,-1.712083,-1.712083e-06,0.000000
0.332758,-1.713705,-1.713705e-06,0.000000
0.332808,-1.715322,-1.715322e-06,0.000000
0.332858,-1.716936,-1.716936e-06,0.000000
0.332908,-1.718545,-1.718545e-06,0.000000
0.332958,-1.720150,-1.720150e-06,0.000000
0.333008,-1.721750,-1.721750e-06,0.000000
0.333058,-1.723347,-1.723347e-06,0.000000
0.333108,-1.724939,-1.724939e-06,0.000000
0.333158,-1.726527,-1.726527e-06,0.000000
0.333208,-1.728110,-1.728110e-06,0.000000
0.333258,-1.729690,-1.729690e-06,0.000000
0.333308,-1.731265,-1.731265e-06,0.000000
0.333358,-1.732836,-1.732836e-06,0.000000
0.333408,-1.734402,-1.734402e-06,0.000000
0.333458,-1.735965,-1.735965e-06,0.000000
0.333508,-1.737523,-1.737523e-06,0.000000
0.333558,-1.739076,-1.739076e-06,0.000000
0.333608,-1.740626,-1.740626e-06,0.000000
0.333658,-1.742171,-1.742171e-06,0.000000
0.333708,-1.743712,-1.743712e-06,0.000000
0.333758,-1.745248,-1.745248e-06,0.000000
0.333808,-1.746780,-1.746780e-06,0.000000
0.333858,-1.748308,-1.748308e-06,0.000000
0.333908,-1.749832,-1.749832e-06,0.000000
0.333958,-1.751351,-1.751351e-06,0.000000
0.334008,-1.752866,-1.752866e-06,0.000000
0.334058,-1.754377,-1.754377e-06,0.000000
0.334108,-1.755883,-1.755883e-06,0.000000
0.334158,-1.757385,-1.757385e-06,0.000000
0.334208,-1.758883,-1.758883e-06,0.000000
0.334258,-1.760376,-1.760376e-06,0.000000
0.334308,-1.761865,-1.761865e-06,0.000000
0.334358,-1.763349,-1.763349e-06,0.000000
0.334408,-1.764830,-1.764830e-06,0.000000
0.334458,-1.766306,-1.766306e-06,0.000000
0.334508,-1.767777,-1.767777e-06,0.000000
0.334558,-1.769244,-1.769244e-06,0.000000
0.334608,-1.770707,-1.770707e-06,0.000000
0.334658,-1.772165,-1.772165e-06,0.000000
0.334708,-1.773620,-1.773620e-06,0.000000
0.334758,-1.775069,-1.775069e-06,0.000000
0.334808,-1.776515,-1.776515e-06,0.000000
0.334858,-1.777955,-1.777955e-06,0.000000
0.334908,-1.779392,-1.779392e-06,0.000000
0.334958,-1.780824,-1.780824e-06,0.000000
0.335008,-1.782252,-1.782252e-06,0.000000
0.335058,-1.783675,-1.783675e-06,0.000000
0.335108,-1.785094,-1.785094e-06,0.000000
0.335158,-1.786509,-1.786509e-06,0.000000
0.335208,-1.787919,-1.787919e-06,0.000000
0.335258,-1.789325,-1.789325e-06,0.000000
0.335308,-1.790726,-1.790726e-06,0.000000
0.335358,-1.792123,-1.792123e-06,0.000000
0.335408,-1.793515,-1.793515e-06,0.000000
0.335458,-1.794903,-1.794903e-06,0.000000
0.335508,-1.796287,-1.796287e-06,0.000000
0.335558,-1.797666,-1.797666e-06,0.000000
0.335608,-1.799041,-1.799041e-06,0.000000
0.335658,-1.800411,-1.800411e-06,0.000000
0.335708,-1.801777,-1.801777e-06,0.000000
0.335758,-1.803138,-1.803138e-06,0.000000
0.335808,-1.804495,-1.804495e-06,0.000000
0.335858,-1.805848,-1.805848e-06,0.000000
0.335908,-1.807196,-1.807196e-06,0.000000
0.335958,-1.808540,-1.808540e-06,0.000000
0.336008,-1.809879,-1.809879e-06,0.000000
0.336058,-1.811213,-1.811213e-06,0.000000
0.336108,-1.812544,-1.812544e-06,0.000000
0.336158,-1.813869,-1.813869e-06,0.000000
0.336208,-1.815191,-1.815191e-06,0.000000
0.336258,-1.816507,-1.816507e-06,0.000000
0.336308,-1.817820,-1.817820e-06,0.000000
0.336358,-1.819128,-1.819128e-06,0.000000
0.336408,-1.820431,-1.820431e-06,0.000000
0.336458,-1.821730,-1.821730e-06,0.000000
0.336508,-1.823024,-1.823024e-06,0.000000
0.336558,-1.824314,-1.824314e-06,0.000000
0.336608,-1.825599,-1.825599e-06,0.000000
0.336658,-1.826880,-1.826880e-06,0.000000
0.336708,-1.828156,-1.828156e-06,0.000000
0.336758,-1.829428,-1.829428e-06,0.000000
0.336808,-1.830695,-1.830695e-06,0.000000
0.336858,-1.831958,-1.831958e-06,0.000000
0.336908,-1.833216,-1.833216e-06,0.000000
0.336958,-1.834470,-1.834470e-06,0.000000
0.337008,-1.835719,-1.835719e-06,0.000000
0.337058,-1.836964,-1.836964e-06,0.000000
0.337108,-1.838204,-1.838204e-06,0.000000
0.337158,-1.839440,-1.839440e-06,0.000000
0.337208,-1.840671,-1.840671e-06,0.000000
0.337258,-1.841897,-1.841897e-06,0.000000
0.337308,-1.843119,-1.843119e-06,0.000000
0.337358,-1.844337,-1.844337e-06,0.000000
0.337408,-1.845550,-1.845550e-06,0.000000
0.337458,-1.846758,-1.846758e-06,0.000000
0.337508,-1.847962,-1.847962e-06,0.000000
0.337558,-1.849161,-1.849161e-06,0.000000
0.337608,-1.850356,-1.850356e-06,0.000000
0.337658,-1.851546,-1.851546e-06,0.000000
0.337708,-1.852731,-1.852731e-06,0.000000
0.337758,-1.853912,-1.853912e-06,0.000000
0.337808,-1.855089,-1.855089e-06,0.000000
0.337858,-1.856260,-1.856260e-06,0.000000
0.337908,-1.857428,-1.857428e-06,0.000000
0.337958,-1.858590,-1.858590e-06,0.000000
0.338008,-1.859748,-1.859748e-06,0.000000
0.338058,-1.860902,-1.860902e-06,0.000000
0.338108,-1.862051,-1.862051e-06,0.000000
0.338158,-1.863195,-1.863195e-06,0.000000
0.338208,-1.864335,-1.864335e-06,0.000000
0.338258,-1.865470,-1.865470e-06,0.000000
0.338308,-1.866600,-1.866600e-06,0.000000
0.338358,-1.867726,-1.867726e-06,0.000000
0.338408,-1.868847,-1.868847e-06,0.000000
0.338458,-1.869964,-1.869964e-06,0.000000
0.338508,-1.871076,-1.871076e-06,0.000000
0.338558,-1.872183,-1.872183e-06,0.000000
0.338608,-1.873286,-1.873286e-06,0.000000
0.338658,-1.874384,-1.874384e-06,0.000000
0.338708,-1.875478,-1.875478e-06,0.000000
0.338758,-1.876567,-1.876567e-06,0.000000
0.338808,-1.877651,-1.877651e-06,0.000000
0.338858,-1.878731,-1.878731e-06,0.000000
0.338908,-1.879806,-1.879806e-06,0.000000
0.338958,-1.880876,-1.880876e-06,0.000000
0.339008,-1.881942,-1.881942e-06,0.000000
0.339058,-1.883003,-1.883003e-06,0.000000
0.339108,-1.884059,-1.884059e-06,0.000000
0.339158,-1.885111,-1.885111e-06,0.000000
0.339208,-1.886158,-1.886158e-06,0.000000
0.339258,-1.887201,-1.887201e-06,0.000000
0.339308,-1.888239,-1.888239e-06,0.000000
0.339358,-1.889272,-1.889272e-06,0.000000
0.339408,-1.890300,-1.890300e-06,0.000000
0.339458,-1.891324,-1.891324e-06,0.000000
0.339508,-1.892343,-1.892343e-06,0.000000
0.339558,-1.893358,-1.893358e-06,0.000000
0.339608,-1.894368,-1.894368e-06,0.000000
0.339658,-1.895373,-1.895373e-06,0.000000
0.339708,-1.896373,-1.896373e-06,0.000000
0.339758,-1.897369,-1.897369e-06,0.000000
0.339808,-1.898360,-1.898360e-06,0.000000
0.339858,-1.899347,-1.899347e-06,0.000000
0.339908,-1.900329,-1.900329e-06,0.000000
0.339958,-1.901306,-1.901306e-06,0.000000
0.340009,-1.902278,-1.902278e-06,0.000000
0.340059,-1.903246,-1.903246e-06,0.000000
0.340109,-1.904209,-1.904209e-06,0.000000
0.340159,-1.905167,-1.905167e-06,0.000000
0.340209,-1.906121,-1.906121e-06,0.000000
0.340259,-1.907069,-1.907069e-06,0.000000
0.340309,-1.908014,-1.908014e-06,0.000000
0.340359,-1.908953,-1.908953e-06,0.000000
0.340409,-1.909888,-1.909888e-06,0.000000
0.340459,-1.910818,-1.910818e-06,0.000000
0.340509,-1.911743,-1.911743e-06,0.000000
0.340559,-1.912664,-1.912664e-06,0.000000
0.340609,-1.913580,-1.913580e-06,0.000000
0.340659,-1.914491,-1.914491e-06,0.000000
0.340709,-1.915397,-1.915397e-06,0.000000
0.340759,-1.916299,-1.916299e-06,0.000000
0.340809,-1.917196,-1.917196e-06,0.000000
0.340859,-1.918088,-1.918088e-06,0.000000
0.340909,-1.918976,-1.918976e-06,0.000000
0.340959,-1.919859,-1.919859e-06,0.000000
0.341009,-1.920737,-1.920737e-06,0.000000
0.341059,-1.921610,-1.921610e-06,0.000000
0.341109,-1.922479,-1.922479e-06,0.000000
0.341159,-1.923342,-1.923342e-06,0.000000
0.341209,-1.924202,-1.924202e-06,0.000000
0.341259,-1.925056,-1.925056e-06,0.000000
0.341309,-1.925905,-1.925905e-06,0.000000
0.341359,-1.926750,-1.926750e-06,0.000000
0.341409,-1.927590,-1.927590e-06,0.000000
0.341459,-1.928426,-1.928426e-06,0.000000
0.341509,-1.929256,-1.929256e-06,0.000000
0.341559,-1.930082,-1.930082e-06,0.000000
0.341609,-1.930903,-1.930903e-06,0.000000
0.341659,-1.931719,-1.931719e-06,0.000000
0.341709,-1.932531,-1.932531e-06,0.000000
0.341759,-1.933338,-1.933338e-06,0.000000
0.341809,-1.934140,-1.934140e-06,0.000000
0.341859,-1.934937,-1.934937e-06,0.000000
0.341909,-1.935729,-1.935729e-06,0.000000
0.341959,-1.936517,-1.936517e-06,0.000000
0.342009,-1.937300,-1.937300e-06,0.000000
0.342059,-1.938078,-1.938078e-06,0.000000
0.342109,-1.938851,-1.938851e-06,0.000000
0.342159,-1.939620,-1.939620e-06,0.000000
